structure,type,seas_adj,date,value
ks_i41_fin_pos_hist_q_hist,sd,na,2015-07-01,2.382218323820843
ks_i41_fin_pos_hist_q_hist,sd,na,2015-10-01,2.290412817432409
ks_i41_fin_pos_hist_q_hist,sd,na,2016-01-01,2.1279947919746154
ks_i41_fin_pos_hist_q_hist,sd,na,2016-04-01,2.2587282975191587
ks_i41_fin_pos_hist_q_hist,sd,na,2016-07-01,2.3033904421587046
ks_i41_fin_pos_hist_q_hist,sd,na,2016-10-01,2.40109913021958
ks_i41_fin_pos_hist_q_hist,sd,na,2017-01-01,2.416280152635512
ks_i41_fin_pos_hist_q_hist,sd,na,2017-04-01,2.450414490330303
ks_i41_fin_pos_hist_q_hist,sd,na,2017-07-01,2.4304251836575377
ks_i41_fin_pos_hist_q_hist,sd,na,2017-10-01,2.5233304085028108
ks_i41_fin_pos_hist_q_hist,sd,na,2018-01-01,2.1619399197363687
ks_i41_fin_pos_hist_q_hist,sd,na,2018-04-01,2.469905471925917
ks_i41_fin_pos_hist_q_hist,sd,na,2018-07-01,2.505316414639395
ks_i41_fin_pos_hist_q_hist,sd,na,2018-10-01,2.368567149269777
ks_i41_fin_pos_hist_q_hist,sd,na,2019-01-01,2.32448599230214
ks_i41_fin_pos_hist_q_hist,sd,na,2019-04-01,2.342175691933352
ks_i41_fin_pos_hist_q_hist,sd,na,2019-07-01,2.359513187559639
ks_i41_fin_pos_hist_q_hist,sd,na,2019-10-01,2.3880085940543987
ks_i41_fin_pos_hist_q_hist,sd,na,2020-01-01,2.4635128268179063
ks_i41_fin_pos_hist_q_hist,sd,na,2020-04-01,1.7969178681063895
ks_i41_fin_pos_hist_q_hist,sd,na,2020-07-01,2.03356815235128
ks_i41_fin_pos_hist_q_hist,sd,na,2020-10-01,2.1226460365680793
ks_i41_fin_pos_hist_q_hist,sd,na,2021-01-01,2.0464700795324804
ks_i41_fin_pos_hist_q_hist,sd,na,2021-04-01,2.3856578394865893
ks_i41_fin_pos_hist_q_hist,sd,na,2021-07-01,2.2749484063192082
ks_i41_fin_pos_hist_q_hist,sd,na,2021-10-01,2.177372106964522
ks_i41_fin_pos_hist_q_hist,sd,na,2022-01-01,2.2437788883939387
ks_i41_fin_pos_hist_q_hist,sd,na,2022-04-01,2.2167954087003907
ks_i41_fin_pos_hist_q_hist,sd,na,2022-07-01,2.190422875238664
ks_i41_fin_pos_hist_q_hist,sd,na,2022-10-01,2.3495790627390667
ks_i41_fin_pos_hist_q_hist,sd,na,2023-01-01,2.4751765084352937
ks_i41_fin_pos_hist_q_hist,sd,na,2023-04-01,2.866199997811496
ks_i41_fin_pos_hist_q_hist,sd,na,2023-07-01,2.8065256297907477
ks_i41_fin_pos_hist_q_hist,sd,na,2023-10-01,2.7328664584532207
ks_i42_fin_pos_exp_q_hist,sd,na,1972-10-01,3.732520577954801
ks_i42_fin_pos_exp_q_hist,sd,na,1973-01-01,3.201201023650467
ks_i42_fin_pos_exp_q_hist,sd,na,1973-04-01,3.3083866711383876
ks_i42_fin_pos_exp_q_hist,sd,na,1973-07-01,3.34319691744105
ks_i42_fin_pos_exp_q_hist,sd,na,1973-10-01,3.6609602131900867
ks_i42_fin_pos_exp_q_hist,sd,na,1974-01-01,3.1612911592672934
ks_i42_fin_pos_exp_q_hist,sd,na,1974-04-01,3.2301781649749324
ks_i42_fin_pos_exp_q_hist,sd,na,1974-07-01,2.99915440699964
ks_i42_fin_pos_exp_q_hist,sd,na,1974-10-01,3.2092143082323417
ks_i42_fin_pos_exp_q_hist,sd,na,1975-01-01,2.809217068491758
ks_i42_fin_pos_exp_q_hist,sd,na,1975-04-01,2.464768260080168
ks_i42_fin_pos_exp_q_hist,sd,na,1975-07-01,2.5871740599653705
ks_i42_fin_pos_exp_q_hist,sd,na,1975-10-01,2.517450554962995
ks_i42_fin_pos_exp_q_hist,sd,na,1976-01-01,2.4330924306750514
ks_i42_fin_pos_exp_q_hist,sd,na,1976-04-01,2.1139577290942935
ks_i42_fin_pos_exp_q_hist,sd,na,1976-07-01,2.313578485518107
ks_i42_fin_pos_exp_q_hist,sd,na,1976-10-01,2.0895241515522316
ks_i42_fin_pos_exp_q_hist,sd,na,1977-01-01,2.4013087670183553
ks_i42_fin_pos_exp_q_hist,sd,na,1977-04-01,2.1853087649450793
ks_i42_fin_pos_exp_q_hist,sd,na,1977-07-01,2.1120863554992657
ks_i42_fin_pos_exp_q_hist,sd,na,1977-10-01,2.5054065355456134
ks_i42_fin_pos_exp_q_hist,sd,na,1978-01-01,2.274563866305725
ks_i42_fin_pos_exp_q_hist,sd,na,1978-04-01,2.407503142070306
ks_i42_fin_pos_exp_q_hist,sd,na,1978-07-01,2.4742691125090617
ks_i42_fin_pos_exp_q_hist,sd,na,1978-10-01,2.542045052945691
ks_i42_fin_pos_exp_q_hist,sd,na,1979-01-01,2.943770129775704
ks_i42_fin_pos_exp_q_hist,sd,na,1979-04-01,2.8468867081778644
ks_i42_fin_pos_exp_q_hist,sd,na,1979-07-01,2.507110053947647
ks_i42_fin_pos_exp_q_hist,sd,na,1979-10-01,2.597718966968216
ks_i42_fin_pos_exp_q_hist,sd,na,1980-01-01,2.3956988527236827
ks_i42_fin_pos_exp_q_hist,sd,na,1980-04-01,2.2873149190071196
ks_i42_fin_pos_exp_q_hist,sd,na,1980-07-01,2.0374230572775236
ks_i42_fin_pos_exp_q_hist,sd,na,1980-10-01,2.332672549979267
ks_i42_fin_pos_exp_q_hist,sd,na,1981-01-01,1.9831668208768156
ks_i42_fin_pos_exp_q_hist,sd,na,1981-04-01,2.043006312618385
ks_i42_fin_pos_exp_q_hist,sd,na,1981-07-01,2.093875184977846
ks_i42_fin_pos_exp_q_hist,sd,na,1981-10-01,2.105114239530257
ks_i42_fin_pos_exp_q_hist,sd,na,1982-01-01,2.043381538005531
ks_i42_fin_pos_exp_q_hist,sd,na,1982-04-01,1.9197280395496006
ks_i42_fin_pos_exp_q_hist,sd,na,1982-07-01,1.9171557634083627
ks_i42_fin_pos_exp_q_hist,sd,na,1982-10-01,1.869819396602521
ks_i42_fin_pos_exp_q_hist,sd,na,1983-01-01,1.8631983392741778
ks_i42_fin_pos_exp_q_hist,sd,na,1983-04-01,1.660586646855747
ks_i42_fin_pos_exp_q_hist,sd,na,1983-07-01,1.8419463728140864
ks_i42_fin_pos_exp_q_hist,sd,na,1983-10-01,2.132267411583615
ks_i42_fin_pos_exp_q_hist,sd,na,1984-01-01,2.036457328752185
ks_i42_fin_pos_exp_q_hist,sd,na,1984-04-01,1.8092719049381867
ks_i42_fin_pos_exp_q_hist,sd,na,1984-07-01,1.8856394479221343
ks_i42_fin_pos_exp_q_hist,sd,na,1984-10-01,1.830242080537857
ks_i42_fin_pos_exp_q_hist,sd,na,1985-01-01,1.950936989070651
ks_i42_fin_pos_exp_q_hist,sd,na,1985-04-01,1.8733969360453395
ks_i42_fin_pos_exp_q_hist,sd,na,1985-07-01,1.9206103304413114
ks_i42_fin_pos_exp_q_hist,sd,na,1985-10-01,1.8270485049574994
ks_i42_fin_pos_exp_q_hist,sd,na,1986-01-01,1.96507824036025
ks_i42_fin_pos_exp_q_hist,sd,na,1986-04-01,1.8952951941646388
ks_i42_fin_pos_exp_q_hist,sd,na,1986-07-01,2.114054038192775
ks_i42_fin_pos_exp_q_hist,sd,na,1986-10-01,1.9143370473180767
ks_i42_fin_pos_exp_q_hist,sd,na,1987-01-01,1.8355918441432741
ks_i42_fin_pos_exp_q_hist,sd,na,1987-04-01,1.7693594216746136
ks_i42_fin_pos_exp_q_hist,sd,na,1987-07-01,1.8222909173802866
ks_i42_fin_pos_exp_q_hist,sd,na,1987-10-01,1.9518660962087513
ks_i42_fin_pos_exp_q_hist,sd,na,1988-01-01,1.9208508878986759
ks_i42_fin_pos_exp_q_hist,sd,na,1988-04-01,1.9129096354741757
ks_i42_fin_pos_exp_q_hist,sd,na,1988-07-01,1.9441578071064898
ks_i42_fin_pos_exp_q_hist,sd,na,1988-10-01,1.8759103614488648
ks_i42_fin_pos_exp_q_hist,sd,na,1989-01-01,1.914331862055833
ks_i42_fin_pos_exp_q_hist,sd,na,1989-04-01,1.9341837481069415
ks_i42_fin_pos_exp_q_hist,sd,na,1989-07-01,1.9434016253581932
ks_i42_fin_pos_exp_q_hist,sd,na,1989-10-01,2.0033304104330356
ks_i42_fin_pos_exp_q_hist,sd,na,1990-01-01,2.038373294212197
ks_i42_fin_pos_exp_q_hist,sd,na,1990-04-01,2.0483116295014825
ks_i42_fin_pos_exp_q_hist,sd,na,1990-07-01,2.093059167118692
ks_i42_fin_pos_exp_q_hist,sd,na,1990-10-01,2.3603641032867144
ks_i42_fin_pos_exp_q_hist,sd,na,1991-01-01,2.077797026144767
ks_i42_fin_pos_exp_q_hist,sd,na,1991-04-01,1.994932511090667
ks_i42_fin_pos_exp_q_hist,sd,na,1991-07-01,1.979367702765991
ks_i42_fin_pos_exp_q_hist,sd,na,1991-10-01,2.221040151493079
ks_i42_fin_pos_exp_q_hist,sd,na,1992-01-01,2.0434821981649227
ks_i42_fin_pos_exp_q_hist,sd,na,1992-04-01,1.9427347893846405
ks_i42_fin_pos_exp_q_hist,sd,na,1992-07-01,2.0918094372508174
ks_i42_fin_pos_exp_q_hist,sd,na,1992-10-01,1.9203816162151264
ks_i42_fin_pos_exp_q_hist,sd,na,1993-01-01,2.0011994344892576
ks_i42_fin_pos_exp_q_hist,sd,na,1993-04-01,1.7621404947524635
ks_i42_fin_pos_exp_q_hist,sd,na,1993-07-01,1.7574110113034624
ks_i42_fin_pos_exp_q_hist,sd,na,1993-10-01,1.806256489465103
ks_i42_fin_pos_exp_q_hist,sd,na,1994-01-01,1.8365329600690778
ks_i42_fin_pos_exp_q_hist,sd,na,1994-04-01,1.6984977650405189
ks_i42_fin_pos_exp_q_hist,sd,na,1994-07-01,1.8736411020135286
ks_i42_fin_pos_exp_q_hist,sd,na,1994-10-01,1.9459162718147485
ks_i42_fin_pos_exp_q_hist,sd,na,1995-01-01,2.1719464186249255
ks_i42_fin_pos_exp_q_hist,sd,na,1995-04-01,1.6644700545470277
ks_i42_fin_pos_exp_q_hist,sd,na,1995-07-01,1.6433237956922924
ks_i42_fin_pos_exp_q_hist,sd,na,1995-10-01,1.6492715886180531
ks_i42_fin_pos_exp_q_hist,sd,na,1996-01-01,1.8295160181782002
ks_i42_fin_pos_exp_q_hist,sd,na,1996-04-01,1.6597430528973474
ks_i42_fin_pos_exp_q_hist,sd,na,1996-07-01,2.0924978302199397
ks_i42_fin_pos_exp_q_hist,sd,na,1996-10-01,2.1380834220397724
ks_i42_fin_pos_exp_q_hist,sd,na,1997-01-01,2.1474090363470792
ks_i42_fin_pos_exp_q_hist,sd,na,1997-04-01,1.9271773705241522
ks_i42_fin_pos_exp_q_hist,sd,na,1997-07-01,2.14823621395364
ks_i42_fin_pos_exp_q_hist,sd,na,1997-10-01,2.0512135415880435
ks_i42_fin_pos_exp_q_hist,sd,na,1998-01-01,2.1512969278233687
ks_i42_fin_pos_exp_q_hist,sd,na,1998-04-01,2.1256713255289696
ks_i42_fin_pos_exp_q_hist,sd,na,1998-07-01,2.02331099152441
ks_i42_fin_pos_exp_q_hist,sd,na,1998-10-01,2.1304415722087344
ks_i42_fin_pos_exp_q_hist,sd,na,1999-01-01,1.9449644601687794
ks_i42_fin_pos_exp_q_hist,sd,na,1999-04-01,2.019206878978206
ks_i42_fin_pos_exp_q_hist,sd,na,1999-07-01,2.189320448171537
ks_i42_fin_pos_exp_q_hist,sd,na,1999-10-01,2.229219307766026
ks_i42_fin_pos_exp_q_hist,sd,na,2000-01-01,2.3391874442964222
ks_i42_fin_pos_exp_q_hist,sd,na,2000-04-01,2.0548510149385186
ks_i42_fin_pos_exp_q_hist,sd,na,2000-07-01,2.2635094592528255
ks_i42_fin_pos_exp_q_hist,sd,na,2000-10-01,2.3047587818835362
ks_i42_fin_pos_exp_q_hist,sd,na,2001-01-01,2.1564925742320815
ks_i42_fin_pos_exp_q_hist,sd,na,2001-04-01,2.1959270109545606
ks_i42_fin_pos_exp_q_hist,sd,na,2001-07-01,2.2056471046763297
ks_i42_fin_pos_exp_q_hist,sd,na,2001-10-01,2.238862863302234
ks_i42_fin_pos_exp_q_hist,sd,na,2002-01-01,2.2922908519223073
ks_i42_fin_pos_exp_q_hist,sd,na,2002-04-01,1.8852076310616044
ks_i42_fin_pos_exp_q_hist,sd,na,2002-07-01,2.0707718032258553
ks_i42_fin_pos_exp_q_hist,sd,na,2002-10-01,2.1495200659058455
ks_i42_fin_pos_exp_q_hist,sd,na,2003-01-01,1.9189276787696108
ks_i42_fin_pos_exp_q_hist,sd,na,2003-04-01,2.0036940125530984
ks_i42_fin_pos_exp_q_hist,sd,na,2003-07-01,1.9654827946263085
ks_i42_fin_pos_exp_q_hist,sd,na,2003-10-01,2.205968592658997
ks_i42_fin_pos_exp_q_hist,sd,na,2004-01-01,2.192729815755741
ks_i42_fin_pos_exp_q_hist,sd,na,2004-04-01,2.1541248656980363
ks_i42_fin_pos_exp_q_hist,sd,na,2004-07-01,2.123125011955071
ks_i42_fin_pos_exp_q_hist,sd,na,2004-10-01,2.186746882767209
ks_i42_fin_pos_exp_q_hist,sd,na,2005-01-01,1.878405683093852
ks_i42_fin_pos_exp_q_hist,sd,na,2005-04-01,2.0372023060384383
ks_i42_fin_pos_exp_q_hist,sd,na,2005-07-01,1.987115392561369
ks_i42_fin_pos_exp_q_hist,sd,na,2005-10-01,2.1337437615433417
ks_i42_fin_pos_exp_q_hist,sd,na,2006-01-01,2.003686543530629
ks_i42_fin_pos_exp_q_hist,sd,na,2006-04-01,1.9375486597059473
ks_i42_fin_pos_exp_q_hist,sd,na,2006-07-01,2.1482063973549606
ks_i42_fin_pos_exp_q_hist,sd,na,2006-10-01,1.9934689917985104
ks_i42_fin_pos_exp_q_hist,sd,na,2007-01-01,1.843882266686155
ks_i42_fin_pos_exp_q_hist,sd,na,2007-04-01,1.8089948489107681
ks_i42_fin_pos_exp_q_hist,sd,na,2007-07-01,1.854968853060581
ks_i42_fin_pos_exp_q_hist,sd,na,2007-10-01,2.1418314376770695
ks_i42_fin_pos_exp_q_hist,sd,na,2008-01-01,2.2502972544286446
ks_i42_fin_pos_exp_q_hist,sd,na,2008-04-01,2.3327169583435374
ks_i42_fin_pos_exp_q_hist,sd,na,2008-07-01,2.199816725469015
ks_i42_fin_pos_exp_q_hist,sd,na,2008-10-01,2.366952628319953
ks_i42_fin_pos_exp_q_hist,sd,na,2009-01-01,2.206977610675193
ks_i42_fin_pos_exp_q_hist,sd,na,2009-04-01,2.06753200045774
ks_i42_fin_pos_exp_q_hist,sd,na,2009-07-01,2.1189406303208522
ks_i42_fin_pos_exp_q_hist,sd,na,2009-10-01,2.244342485914325
ks_i42_fin_pos_exp_q_hist,sd,na,2010-01-01,2.04558212957217
ks_i42_fin_pos_exp_q_hist,sd,na,2010-04-01,2.2359642687569448
ks_i42_fin_pos_exp_q_hist,sd,na,2010-07-01,2.2432411471656923
ks_i42_fin_pos_exp_q_hist,sd,na,2010-10-01,2.18501981164647
ks_i42_fin_pos_exp_q_hist,sd,na,2011-01-01,2.137963209564879
ks_i42_fin_pos_exp_q_hist,sd,na,2011-04-01,2.0612513039802054
ks_i42_fin_pos_exp_q_hist,sd,na,2011-07-01,1.978820574944142
ks_i42_fin_pos_exp_q_hist,sd,na,2011-10-01,2.094467171809067
ks_i42_fin_pos_exp_q_hist,sd,na,2012-01-01,2.14819075848689
ks_i42_fin_pos_exp_q_hist,sd,na,2012-04-01,2.010636704422363
ks_i42_fin_pos_exp_q_hist,sd,na,2012-07-01,2.0534576570477983
ks_i42_fin_pos_exp_q_hist,sd,na,2012-10-01,2.051848266872711
ks_i42_fin_pos_exp_q_hist,sd,na,2013-01-01,1.954591424410883
ks_i42_fin_pos_exp_q_hist,sd,na,2013-04-01,1.9307564964521227
ks_i42_fin_pos_exp_q_hist,sd,na,2013-07-01,2.0313818384817246
ks_i42_fin_pos_exp_q_hist,sd,na,2013-10-01,2.0625692419586903
ks_i42_fin_pos_exp_q_hist,sd,na,2014-01-01,1.9791886423021252
ks_i42_fin_pos_exp_q_hist,sd,na,2014-04-01,2.154501878369305
ks_i42_fin_pos_exp_q_hist,sd,na,2014-07-01,2.1214472778755806
ks_i42_fin_pos_exp_q_hist,sd,na,2014-10-01,2.1306639209706795
ks_i42_fin_pos_exp_q_hist,sd,na,2015-01-01,2.2089328348880866
ks_i42_fin_pos_exp_q_hist,sd,na,2015-04-01,2.080158456249524
ks_i42_fin_pos_exp_q_hist,sd,na,2015-07-01,2.2768797740609172
ks_i42_fin_pos_exp_q_hist,sd,na,2015-10-01,2.1719931654517977
ks_i42_fin_pos_exp_q_hist,sd,na,2016-01-01,1.997735759944505
ks_i42_fin_pos_exp_q_hist,sd,na,2016-04-01,2.103563340091136
ks_i42_fin_pos_exp_q_hist,sd,na,2016-07-01,2.206358513792258
ks_i42_fin_pos_exp_q_hist,sd,na,2016-10-01,2.1901562328880972
ks_i42_fin_pos_exp_q_hist,sd,na,2017-01-01,2.1395633733263737
ks_i42_fin_pos_exp_q_hist,sd,na,2017-04-01,2.292541576183628
ks_i42_fin_pos_exp_q_hist,sd,na,2017-07-01,2.1768910023985546
ks_i42_fin_pos_exp_q_hist,sd,na,2017-10-01,2.4279219300293
ks_i42_fin_pos_exp_q_hist,sd,na,2018-01-01,2.0073857130597923
ks_i42_fin_pos_exp_q_hist,sd,na,2018-04-01,2.186713187138566
ks_i42_fin_pos_exp_q_hist,sd,na,2018-07-01,2.496807643067623
ks_i42_fin_pos_exp_q_hist,sd,na,2018-10-01,2.1130533224610377
ks_i42_fin_pos_exp_q_hist,sd,na,2019-01-01,2.122523046427829
ks_i42_fin_pos_exp_q_hist,sd,na,2019-04-01,2.068654864837678
ks_i42_fin_pos_exp_q_hist,sd,na,2019-07-01,2.168881623538684
ks_i42_fin_pos_exp_q_hist,sd,na,2019-10-01,2.2509609107919744
ks_i42_fin_pos_exp_q_hist,sd,na,2020-01-01,2.183937466276654
ks_i42_fin_pos_exp_q_hist,sd,na,2020-04-01,1.9350068519054668
ks_i42_fin_pos_exp_q_hist,sd,na,2020-07-01,1.9165663604021697
ks_i42_fin_pos_exp_q_hist,sd,na,2020-10-01,1.9296278924446268
ks_i42_fin_pos_exp_q_hist,sd,na,2021-01-01,1.8237689220206825
ks_i42_fin_pos_exp_q_hist,sd,na,2021-04-01,2.063713647917152
ks_i42_fin_pos_exp_q_hist,sd,na,2021-07-01,1.992475443290105
ks_i42_fin_pos_exp_q_hist,sd,na,2021-10-01,2.103521182266479
ks_i42_fin_pos_exp_q_hist,sd,na,2022-01-01,1.953376369991416
ks_i42_fin_pos_exp_q_hist,sd,na,2022-04-01,2.2176355228861206
ks_i42_fin_pos_exp_q_hist,sd,na,2022-07-01,2.3400916443643984
ks_i42_fin_pos_exp_q_hist,sd,na,2022-10-01,2.634297422057683
ks_i42_fin_pos_exp_q_hist,sd,na,2023-01-01,2.4338976118336317
ks_i42_fin_pos_exp_q_hist,sd,na,2023-04-01,2.591435423617486
ks_i42_fin_pos_exp_q_hist,sd,na,2023-07-01,2.735369017682813
ks_i42_fin_pos_exp_q_hist,sd,na,2023-10-01,2.669499362331078
ks_i51_save_q_hist,sd,na,1972-10-01,3.2763526022758387
ks_i51_save_q_hist,sd,na,1973-01-01,3.335684180770109
ks_i51_save_q_hist,sd,na,1973-04-01,3.184161150473885
ks_i51_save_q_hist,sd,na,1973-07-01,3.255167638600787
ks_i51_save_q_hist,sd,na,1973-10-01,2.7878615602283943
ks_i51_save_q_hist,sd,na,1974-01-01,2.9601009030821026
ks_i51_save_q_hist,sd,na,1974-04-01,3.0929413390791183
ks_i51_save_q_hist,sd,na,1974-07-01,3.171675352485264
ks_i51_save_q_hist,sd,na,1974-10-01,2.857441062084478
ks_i51_save_q_hist,sd,na,1975-01-01,3.0453397042875014
ks_i51_save_q_hist,sd,na,1975-04-01,3.2236608452641113
ks_i51_save_q_hist,sd,na,1975-07-01,2.8696556366397825
ks_i51_save_q_hist,sd,na,1975-10-01,2.8413285929664043
ks_i51_save_q_hist,sd,na,1976-01-01,2.830575875501241
ks_i51_save_q_hist,sd,na,1976-04-01,2.750653863362485
ks_i51_save_q_hist,sd,na,1976-07-01,2.7812324956021786
ks_i51_save_q_hist,sd,na,1976-10-01,2.7253253104417343
ks_i51_save_q_hist,sd,na,1977-01-01,2.6665026326502153
ks_i51_save_q_hist,sd,na,1977-04-01,2.622543471267281
ks_i51_save_q_hist,sd,na,1977-07-01,2.5116830012642453
ks_i51_save_q_hist,sd,na,1977-10-01,2.733785106190858
ks_i51_save_q_hist,sd,na,1978-01-01,2.879468801924098
ks_i51_save_q_hist,sd,na,1978-04-01,3.1881382336641586
ks_i51_save_q_hist,sd,na,1978-07-01,3.2237626424005867
ks_i51_save_q_hist,sd,na,1978-10-01,3.125827526576838
ks_i51_save_q_hist,sd,na,1979-01-01,3.2374250251759085
ks_i51_save_q_hist,sd,na,1979-04-01,3.2974621514114033
ks_i51_save_q_hist,sd,na,1979-07-01,3.1629869196280502
ks_i51_save_q_hist,sd,na,1979-10-01,3.037947757481183
ks_i51_save_q_hist,sd,na,1980-01-01,2.8474604139764486
ks_i51_save_q_hist,sd,na,1980-04-01,2.907073705883826
ks_i51_save_q_hist,sd,na,1980-07-01,2.7005214423094173
ks_i51_save_q_hist,sd,na,1980-10-01,2.843895204902465
ks_i51_save_q_hist,sd,na,1981-01-01,2.365780400239157
ks_i51_save_q_hist,sd,na,1981-04-01,2.3339038151482407
ks_i51_save_q_hist,sd,na,1981-07-01,2.2305793171966792
ks_i51_save_q_hist,sd,na,1981-10-01,2.2497666030322234
ks_i51_save_q_hist,sd,na,1982-01-01,2.2201030886690427
ks_i51_save_q_hist,sd,na,1982-04-01,2.2390329253575825
ks_i51_save_q_hist,sd,na,1982-07-01,2.1548454263362347
ks_i51_save_q_hist,sd,na,1982-10-01,2.2785813305523135
ks_i51_save_q_hist,sd,na,1983-01-01,2.225120494222793
ks_i51_save_q_hist,sd,na,1983-04-01,2.1470008501994595
ks_i51_save_q_hist,sd,na,1983-07-01,2.2426384311679937
ks_i51_save_q_hist,sd,na,1983-10-01,2.1715206247432843
ks_i51_save_q_hist,sd,na,1984-01-01,2.2021130276482257
ks_i51_save_q_hist,sd,na,1984-04-01,2.1295905040396956
ks_i51_save_q_hist,sd,na,1984-07-01,2.208118732522324
ks_i51_save_q_hist,sd,na,1984-10-01,2.3129578429360014
ks_i51_save_q_hist,sd,na,1985-01-01,2.1595958201205154
ks_i51_save_q_hist,sd,na,1985-04-01,2.2030306224153366
ks_i51_save_q_hist,sd,na,1985-07-01,2.3539812395952033
ks_i51_save_q_hist,sd,na,1985-10-01,2.244292848725866
ks_i51_save_q_hist,sd,na,1986-01-01,2.2637091953917388
ks_i51_save_q_hist,sd,na,1986-04-01,2.2789796742516444
ks_i51_save_q_hist,sd,na,1986-07-01,2.402538652266609
ks_i51_save_q_hist,sd,na,1986-10-01,2.2656656467025864
ks_i51_save_q_hist,sd,na,1987-01-01,2.2736158432066134
ks_i51_save_q_hist,sd,na,1987-04-01,2.279798832968043
ks_i51_save_q_hist,sd,na,1987-07-01,2.2560146810995487
ks_i51_save_q_hist,sd,na,1987-10-01,2.2020691352900976
ks_i51_save_q_hist,sd,na,1988-01-01,2.220390041824986
ks_i51_save_q_hist,sd,na,1988-04-01,2.3705094573040695
ks_i51_save_q_hist,sd,na,1988-07-01,2.3817693450762163
ks_i51_save_q_hist,sd,na,1988-10-01,2.28276668927229
ks_i51_save_q_hist,sd,na,1989-01-01,2.2317582215223806
ks_i51_save_q_hist,sd,na,1989-04-01,2.2377285141603327
ks_i51_save_q_hist,sd,na,1989-07-01,2.248573200800015
ks_i51_save_q_hist,sd,na,1989-10-01,2.2452034859198093
ks_i51_save_q_hist,sd,na,1990-01-01,2.035105279560869
ks_i51_save_q_hist,sd,na,1990-04-01,2.233479715103769
ks_i51_save_q_hist,sd,na,1990-07-01,2.202676898276063
ks_i51_save_q_hist,sd,na,1990-10-01,2.140677070700956
ks_i51_save_q_hist,sd,na,1991-01-01,2.2688506187508435
ks_i51_save_q_hist,sd,na,1991-04-01,2.2185566509785106
ks_i51_save_q_hist,sd,na,1991-07-01,2.228600271513605
ks_i51_save_q_hist,sd,na,1991-10-01,2.21028746809239
ks_i51_save_q_hist,sd,na,1992-01-01,2.3374409504988938
ks_i51_save_q_hist,sd,na,1992-04-01,2.183535757605287
ks_i51_save_q_hist,sd,na,1992-07-01,2.2249653714322912
ks_i51_save_q_hist,sd,na,1992-10-01,2.229724173822301
ks_i51_save_q_hist,sd,na,1993-01-01,2.1590902647752817
ks_i51_save_q_hist,sd,na,1993-04-01,2.2450930030451617
ks_i51_save_q_hist,sd,na,1993-07-01,2.147972956787339
ks_i51_save_q_hist,sd,na,1993-10-01,2.250443812644116
ks_i51_save_q_hist,sd,na,1994-01-01,2.2905876153162117
ks_i51_save_q_hist,sd,na,1994-04-01,2.268462589334144
ks_i51_save_q_hist,sd,na,1994-07-01,2.443924055990076
ks_i51_save_q_hist,sd,na,1994-10-01,2.3181794250935663
ks_i51_save_q_hist,sd,na,1995-01-01,2.3257245001241182
ks_i51_save_q_hist,sd,na,1995-04-01,2.1608355659104834
ks_i51_save_q_hist,sd,na,1995-07-01,2.317694293060447
ks_i51_save_q_hist,sd,na,1995-10-01,2.202184402846955
ks_i51_save_q_hist,sd,na,1996-01-01,2.028285935651055
ks_i51_save_q_hist,sd,na,1996-04-01,2.02754031790302
ks_i51_save_q_hist,sd,na,1996-07-01,2.281952880107719
ks_i51_save_q_hist,sd,na,1996-10-01,2.433674583269598
ks_i51_save_q_hist,sd,na,1997-01-01,2.6325339247943305
ks_i51_save_q_hist,sd,na,1997-04-01,2.2845514351937997
ks_i51_save_q_hist,sd,na,1997-07-01,2.581356194476619
ks_i51_save_q_hist,sd,na,1997-10-01,2.3393033241232297
ks_i51_save_q_hist,sd,na,1998-01-01,2.507062828490298
ks_i51_save_q_hist,sd,na,1998-04-01,2.4804347512171367
ks_i51_save_q_hist,sd,na,1998-07-01,2.387970952707335
ks_i51_save_q_hist,sd,na,1998-10-01,2.588193499901144
ks_i51_save_q_hist,sd,na,1999-01-01,2.5054355623432603
ks_i51_save_q_hist,sd,na,1999-04-01,2.5503758630868236
ks_i51_save_q_hist,sd,na,1999-07-01,2.5351621124752404
ks_i51_save_q_hist,sd,na,1999-10-01,2.3897671981973416
ks_i51_save_q_hist,sd,na,2000-01-01,2.5537306481576953
ks_i51_save_q_hist,sd,na,2000-04-01,2.396538176176347
ks_i51_save_q_hist,sd,na,2000-07-01,2.604064781974495
ks_i51_save_q_hist,sd,na,2000-10-01,2.5275558737029633
ks_i51_save_q_hist,sd,na,2001-01-01,2.3587594673061245
ks_i51_save_q_hist,sd,na,2001-04-01,2.4348843098976665
ks_i51_save_q_hist,sd,na,2001-07-01,2.514889855777743
ks_i51_save_q_hist,sd,na,2001-10-01,2.4529510744812275
ks_i51_save_q_hist,sd,na,2002-01-01,2.4586713167962375
ks_i51_save_q_hist,sd,na,2002-04-01,2.482018120759952
ks_i51_save_q_hist,sd,na,2002-07-01,2.6011253956345897
ks_i51_save_q_hist,sd,na,2002-10-01,2.406083268893021
ks_i51_save_q_hist,sd,na,2003-01-01,2.284554024615148
ks_i51_save_q_hist,sd,na,2003-04-01,2.2435098445880777
ks_i51_save_q_hist,sd,na,2003-07-01,2.344594931271901
ks_i51_save_q_hist,sd,na,2003-10-01,2.453666082075919
ks_i51_save_q_hist,sd,na,2004-01-01,2.5695960731502967
ks_i51_save_q_hist,sd,na,2004-04-01,2.4488394561254325
